id,cod_entrevist,fecha,id_casa,edad,sexo,niv_eco,estudios,chiri_mod,chiri_cabz,chiri_cuerp,chiri_lug_mod,chiri_sign_mod,chiri_enfer,chiri_encontro,chiri_last_year,chiri_ahora_report_mod,agente,inspecc_ult_year,inspec_gratis,fumiga_permi,bodega,app_use_mod,imag_volant,hora_fin,datos_perdidos,tiempo_encuesta,obs
316,roger_quispe,2023-04-12,1.1.3.773,49,1,1,3,1,1,3,2,1,1,0,0,1,0,0,1,1,1,1,0,2023-04-26 09:53:00,0, 11 mins,
317,roger_quispe,2023-04-12,1.1.3.58,72,1,1,3,3,2,2,3,1,1,0,0,1,0,0,1,1,1,2,0,2023-04-26 11:26:00,0, 14 mins,
318,roger_quispe,2023-04-12,1.1.2.396,40,1,1,3,1,2,2,1,1,1,0,0,1,0,0,1,1,1,1,0,2023-04-26 12:53:00,0, 17 mins,
319,roger_quispe,2023-04-12,1.1.2.153,18,2,4,3,2,2,3,2,1,1,0,0,1,0,0,1,1,1,2,0,2023-04-26 13:38:00,0, 17 mins,
320,arlet_reyes,2023-04-12,1.10.28.419,37,1,1,3,1,2,3,2,1,1,0,0,1,0,0,1,1,0,2,1,2023-04-26 08:47:00,0,  5 mins,
321,arlet_reyes,2023-04-12,1.10.26.218,67,2,6,4,2,2,3,4,2,1,0,0,1,0,1,1,1,1,2,0,2023-04-26 10:47:00,0,  5 mins,
322,arlet_reyes,2023-04-12,1.10.26.202,55,1,3,4,1,2,1,3,1,1,0,0,1,0,0,1,1,1,1,0,2023-04-26 11:32:00,0,  6 mins,
323,arlet_reyes,2023-04-12,1.10.26.236,47,1,1,3,1,2,3,2,1,1,99,0,1,0,0,1,1,1,2,1,2023-04-26 12:11:00,0, 29 mins,
324,marjorie_llerena,2023-04-12,1.10.28.495,40,2,2,4,2,2,3,2,1,1,0,0,1,0,0,1,1,1,2,1,2023-04-26 09:18:00,0, 15 mins,
325,marjorie_llerena,2023-04-12,1.10.30.112,40,2,2,4,2,2,2,2,1,1,0,0,1,0,0,1,1,1,4,0,2023-04-26 10:54:00,0, 96 mins,
326,marjorie_llerena,2023-04-12,1.10.30.71,42,1,1,4,1,1,3,2,1,1,0,0,1,0,0,1,1,1,2,1,2023-04-26 11:27:00,0, 30 mins,
327,marjorie_llerena,2023-04-12,1.10.36.281,54,2,2,3,2,1,2,1,1,1,0,0,1,0,0,1,1,1,2,0,2023-04-26 12:52:00,0,  6 mins,
328,marjorie_llerena,2023-04-12,1.10.36.264,64,1,2,2,4,3,3,3,1,0,0,0,1,0,0,1,1,1,2,0,2023-04-26 13:07:00,0, 15 mins,
329,marjorie_llerena,2023-04-12,1.10.36.245,20,1,4,4,2,2,3,3,1,1,0,0,1,0,0,1,1,1,4,0,2023-04-26 13:17:00,0, 10 mins,
330,marjorie_llerena,2023-04-12,1.10.36.381,45,2,2,3,2,1,3,2,1,1,0,0,1,0,0,0,1,0,2,0,2023-04-26 13:39:00,0,  4 mins,
331,marjorie_llerena,2023-04-12,1.10.24.113,50,2,2,3,2,1,3,2,1,1,0,0,1,0,0,0,0,1,2,0,2023-04-26 14:08:00,0, 28 mins,
332,bryan_florez,2023-04-12,1.10.38.123,69,2,2,4,2,3,1,1,1,1,0,0,1,0,0,1,1,1,2,0,2023-04-26 10:07:00,0, 18 mins,
333,bryan_florez,2023-04-13,1.10.38.135,67,1,2,5,2,2,3,2,1,1,0,0,1,0,0,1,1,1,3,0,2023-04-26 10:31:00,0,  9 mins,
334,vanessa_rendon,2023-04-13,1.7.4.35,35,1,2,4,1,2,3,2,1,1,0,0,1,0,0,1,1,1,2,0,2023-04-26 07:57:00,0, 38 mins,
335,vanessa_rendon,2023-04-13,1.7.27.553,63,1,1,3,1,1,3,3,1,1,0,0,1,0,0,1,1,1,2,0,2023-04-26 08:55:00,0, 29 mins,
336,vanessa_rendon,2023-04-13,1.7.27.555,44,2,2,5,1,1,3,2,1,1,0,0,1,0,1,1,1,1,1,0,2023-04-26 09:36:00,0, 31 mins,
337,vanessa_rendon,2023-04-13,1.7.24.354,35,2,2,5,1,2,3,3,1,1,0,0,1,0,0,1,1,1,3,0,2023-04-26 10:22:00,0, 37 mins,
338,vanessa_rendon,2023-04-13,1.7.24.356,52,1,2,99,1,3,3,1,1,0,0,0,1,0,0,1,1,1,1,1,2023-04-26 10:55:00,0, 20 mins,es tienda
339,vanessa_rendon,2023-04-13,1.7.11.5,69,1,1,2,1,2,3,6,1,1,0,0,1,0,0,1,1,0,1,0,2023-04-26 12:01:00,0, 37 mins,
340,vanessa_rendon,2023-04-13,1.7.12.31,70,1,1,0,1,2,3,2,1,99,0,0,1,0,0,1,1,1,1,0,2023-04-26 13:05:00,0, 27 mins,"Es parcialmente ciega, pero describio las marcas q dejaba en la pared, por eso se marcó solo la F"
341,vanessa_rendon,2023-04-13,1.7.12.40,35,1,2,3,1,4,3,2,1,1,0,0,1,0,0,0,0,1,3,1,2023-04-26 13:47:00,0, 27 mins,
342,maria_palaco,2023-04-13,1.13.24.111,46,2,2,4,1,1,3,3,1,1,0,0,1,0,0,1,1,1,2,0,2023-04-26 08:11:00,0,  7 mins,
344,maria_palaco,2023-04-13,1.13.27.92,75,1,2,0,1,3,3,1,1,0,0,0,1,0,0,0,1,1,1,0,2023-04-26 11:11:00,0,  9 mins,
345,junior_vilca,2023-04-13,1.13.23.51,34,2,2,4,2,2,2,2,3,0,0,0,1,0,0,0,0,1,3,0,2023-04-26 08:22:00,0,  8 mins,
346,junior_vilca,2023-04-13,1.13.23.56,31,1,2,3,2,2,2,3,3,0,0,0,1,0,0,0,0,0,2,0,2023-04-26 08:33:00,0,  6 mins,
347,junior_vilca,2023-04-13,1.13.24.42,76,2,6,3,2,2,2,3,2,1,0,0,1,0,0,1,1,1,1,1,2023-04-26 09:12:00,0,  5 mins,
348,roger_quispe,2023-04-13,1.1.10.251,70,1,5,3,1,2,3,2,1,1,0,0,1,0,0,1,1,1,2,0,2023-04-26 08:37:00,0, 12 mins,
349,roger_quispe,2023-04-13,1.1.10.333,27,1,2,5,2,1,3,2,2,1,0,0,1,0,0,1,1,1,4,0,2023-04-26 09:02:00,0, 12 mins,
350,roger_quispe,2023-04-13,1.1.6.36,37,1,1,3,1,1,3,2,1,1,0,0,1,0,0,1,1,1,3,0,2023-04-26 13:06:00,0, 13 mins,
351,roger_quispe,2023-04-13,1.1.4.693,34,2,3,5,2,3,2,2,1,1,0,0,1,0,0,1,1,1,4,0,2023-04-26 13:36:00,0, 10 mins,
352,jacqueline_cardenas,2023-04-13,1.1.10.32,39,1,2,2,2,3,99,2,1,1,0,0,1,0,0,1,1,1,1,0,2023-04-26 08:09:00,0,  4 mins,
353,jacqueline_cardenas,2023-04-13,1.1.10.252,37,1,2,4,2,2,3,2,1,1,0,0,1,0,0,1,1,1,2,0,2023-04-26 08:34:00,0, 10 mins,
354,jacqueline_cardenas,2023-04-13,1.1.10.672,40,1,1,5,3,3,3,2,1,1,0,0,1,0,0,1,1,1,1,0,2023-04-26 09:13:00,0,  5 mins,
355,jacqueline_cardenas,2023-04-13,1.1.28.598,78,1,2,2,5,3,4,1,1,1,0,0,1,0,0,1,0,1,1,1,2023-04-26 10:29:00,0,  5 mins,
356,jacqueline_cardenas,2023-04-13,1.1.4.632,78,1,1,2,1,2,3,2,1,1,0,0,1,0,0,0,0,1,1,0,2023-04-26 13:46:00,0,  4 mins,
357,manuel_ysidro,2023-04-13,1.10.38.17,64,1,1,3,3,1,3,3,2,0,0,0,1,0,0,0,1,0,4,0,2023-04-26 07:29:00,0,  5 mins,
358,manuel_ysidro,2023-04-13,1.10.38.165,28,2,3,5,4,2,4,3,3,1,0,0,1,1,0,1,1,1,4,1,2023-04-26 10:53:00,0,  7 mins,
359,manuel_ysidro,2023-04-13,1.10.38.168,52,1,2,4,1,1,3,2,1,1,0,1,1,0,0,1,1,1,2,0,2023-04-26 11:12:00,0, 12 mins,
360,manuel_ysidro,2023-04-13,1.10.38.414,73,1,2,5,2,1,3,1,2,1,0,1,1,0,0,1,1,1,2,0,2023-04-26 11:45:00,0, 11 mins,
361,zenaida_carhua,2023-04-13,1.13.104.106,18,1,4,5,1,99,99,3,1,1,0,0,1,0,0,0,1,1,4,1,2023-04-26 07:41:00,0, 14 mins,
362,zenaida_carhua,2023-04-13,1.13.104.109,46,1,1,5,1,99,99,2,1,0,0,0,1,0,0,1,1,1,2,1,2023-04-26 08:35:00,0, 11 mins,
363,zenaida_carhua,2023-04-13,1.13.104.101,48,2,2,3,1,3,1,6,1,1,0,1,1,0,0,1,1,1,2,0,2023-04-26 08:54:00,0,  8 mins,
364,zenaida_carhua,2023-04-13,1.13.104.63,55,1,1,2,2,3,3,2,1,1,0,0,1,0,0,1,1,1,1,0,2023-04-26 09:40:00,0,  8 mins,
365,zenaida_carhua,2023-04-13,1.13.104.61,18,2,3,3,1,99,99,1,1,1,0,0,1,0,0,1,1,1,4,0,2023-04-26 10:18:00,0, 11 mins,
366,zenaida_carhua,2023-04-13,1.13.104.285,70,2,2,2,1,2,3,3,1,1,0,0,1,0,0,1,1,1,1,0,2023-04-26 11:12:00,0,  8 mins,
367,zenaida_carhua,2023-04-13,1.13.104.124,72,1,1,0,1,3,4,1,1,0,0,0,1,0,1,1,1,1,1,0,2023-04-26 12:45:00,0, 11 mins,
368,lina_mollesaca,2023-04-13,1.13.56.1155,28,1,1,5,1,99,99,2,1,99,99,99,1,0,0,99,1,1,3,0,2023-04-26 08:01:00,0,  3 mins,
369,lina_mollesaca,2023-04-13,1.13.56.815,46,2,2,3,2,2,3,2,1,1,0,0,1,0,0,1,1,1,3,0,2023-04-26 13:50:00,0,  5 mins,
370,lina_mollesaca,2023-04-13,1.13.56.1116,75,1,1,2,1,3,3,2,1,1,0,0,1,0,0,0,99,1,1,1,2023-04-26 08:30:00,0,  3 mins,
371,lina_mollesaca,2023-04-13,1.13.56.1047,70,1,1,2,2,2,3,2,1,1,0,0,1,0,0,99,1,1,1,0,2023-04-26 09:04:00,0,  4 mins,
372,lina_mollesaca,2023-04-13,1.13.56.1045,20,2,4,5,1,3,2,2,1,1,0,0,1,0,0,99,1,1,4,0,2023-04-26 09:35:00,0,  4 mins,
373,lina_mollesaca,2023-04-13,1.13.56.986,44,1,1,3,1,2,3,2,1,1,0,0,1,0,99,1,1,0,2,0,2023-04-26 10:24:00,0,  4 mins,
374,lina_mollesaca,2023-04-13,1.13.56.955,75,1,1,2,2,2,3,2,1,1,0,0,1,0,0,0,99,0,1,0,2023-04-26 11:13:00,0,  5 mins,
375,lina_mollesaca,2023-04-13,1.13.56.938,78,1,1,2,2,3,3,2,1,1,0,0,1,0,0,0,0,1,1,0,2023-04-26 11:52:00,0,  5 mins,
376,lina_mollesaca,2023-04-13,1.13.56.889,42,2,2,3,2,2,2,2,1,99,0,0,1,0,0,1,1,0,2,0,2023-04-26 12:25:00,0,  7 mins,
377,lina_mollesaca,2023-04-13,1.13.56.814,76,1,2,2,3,3,3,3,1,1,0,0,1,0,0,1,1,0,1,0,2023-04-26 13:22:00,0,  3 mins,
378,arlet_reyes,2023-04-13,1.10.26.15,52,1,1,3,2,2,3,2,2,1,0,0,1,1,0,1,1,1,2,0,2023-04-26 07:57:00,0,  4 mins,
379,arlet_reyes,2023-04-13,1.10.26.165,74,1,1,2,1,1,2,3,1,1,0,0,1,0,0,1,1,1,1,0,2023-04-26 08:30:00,0,  4 mins,
381,arlet_reyes,2023-04-13,1.10.28.96,,1,99,99,1,99,99,2,1,1,0,0,1,0,0,0,1,1,1,0,2023-04-26 10:37:00,1,  4 mins,No quiso responder datos personales
382,arlet_reyes,2023-04-13,1.10.24.207,21,1,4,4,1,2,2,1,1,1,99,0,1,0,0,1,1,1,3,0,2023-04-26 14:02:00,0,  7 mins,
383,marjorie_llerena,2023-04-13,1.10.24.46,53,1,1,3,1,1,2,2,1,1,0,0,1,0,0,1,1,1,2,0,2023-04-26 09:12:00,0, 17 mins,
384,marjorie_llerena,2023-04-13,1.10.36.211A,84,1,1,2,2,2,3,2,1,1,0,0,1,0,0,1,1,1,1,0,2023-04-26 09:55:00,0, 43 mins,
385,marjorie_llerena,2023-04-13,1.10.36.526,52,1,2,2,1,1,2,2,1,1,0,0,1,0,0,0,0,1,4,0,2023-04-26 10:18:00,0, 22 mins,
386,marjorie_llerena,2023-04-13,1.10.34.44,55,1,1,3,1,1,3,3,1,1,0,0,1,0,0,0,0,1,2,0,2023-04-26 10:43:00,0, 10 mins,
387,marjorie_llerena,2023-04-13,1.10.35.93,38,1,2,3,1,2,3,2,2,1,0,0,1,0,0,0,0,0,2,1,2023-04-26 11:21:00,0, 38 mins,
388,marjorie_llerena,2023-04-13,1.10.36.204,65,2,2,3,2,3,2,1,1,0,0,0,1,0,0,0,0,1,2,0,2023-04-26 11:40:00,0, 19 mins,
389,marjorie_llerena,2023-04-13,1.10.36.114,43,1,3,5,2,2,1,4,1,1,0,0,1,0,0,0,0,1,1,0,2023-04-26 12:05:00,0, 24 mins,
390,rafhaela_manzaneda,2023-04-13,1.11.6.52,19,2,3,3,1,1,3,1,1,1,0,0,1,0,1,1,1,1,4,0,2023-04-26 09:11:00,0, 37 mins,
391,rafhaela_manzaneda,2023-04-13,1.11.6.4,38,1,2,4,3,3,2,1,1,1,0,0,1,0,99,1,1,1,2,0,2023-04-26 10:57:00,0, 44 mins,
392,rafhaela_manzaneda,2023-04-13,1.11.9.580,63,2,2,4,2,1,3,3,1,1,0,0,1,0,1,1,1,0,2,1,2023-04-26 12:54:00,0, 40 mins,
393,rafhaela_manzaneda,2023-04-13,1.11.9.521,38,1,2,3,1,3,1,1,1,1,0,0,2,0,99,0,1,0,2,0,2023-04-26 13:27:00,0, 23 mins,
394,claudia_gonzales,2023-04-13,1.11.6.90,40,2,3,3,1,3,3,1,1,1,0,0,1,99,1,1,1,1,2,0,2023-04-26 08:24:00,0, 41 mins,
395,claudia_gonzales,2023-04-13,1.11.6.51,26,1,4,5,1,2,2,2,1,1,0,0,1,0,99,1,1,0,4,0,2023-04-26 09:53:00,0, 36 mins,
396,claudia_gonzales,2023-04-13,1.11.9.569,54,2,2,4,1,1,3,1,2,1,0,0,1,0,1,0,0,1,1,0,2023-04-26 12:04:00,0, 26 mins,
397,claudia_gonzales,2023-04-13,1.11.9.590A,72,2,2,4,1,1,3,6,2,1,0,1,1,0,99,0,1,1,2,0,2023-04-26 13:52:00,0, 30 mins,Tuvo chirimachas hace 20 años.
398,vanessa_rendon,2023-04-14,1.7.24.57,62,2,2,3,1,1,3,3,2,1,0,0,1,0,0,1,1,1,1,0,2023-04-26 07:35:00,0, 20 mins,
399,vanessa_rendon,2023-04-14,1.7.24.99,43,2,2,4,2,3,3,1,1,1,0,0,1,0,1,1,1,1,3,0,2023-04-26 08:11:00,0, 25 mins,
400,vanessa_rendon,2023-04-14,1.7.24.116,22,1,4,4,1,1,3,2,1,1,0,0,2,0,0,1,1,1,4,0,2023-04-26 08:41:00,0, 21 mins,
401,vanessa_rendon,2023-04-14,1.7.9.85,40,2,2,4,1,1,3,2,2,1,0,0,1,0,1,1,1,1,3,0,2023-04-26 09:17:00,0, 27 mins,
402,vanessa_rendon,2023-04-14,1.7.9.32,69,2,2,0,1,2,2,2,1,1,0,0,1,0,0,1,1,1,1,1,2023-04-26 09:47:00,0, 21 mins,
403,vanessa_rendon,2023-04-14,1.7.9.15,58,1,1,2,1,3,3,1,1,1,0,0,1,0,0,1,1,1,1,0,2023-04-26 10:20:00,0, 22 mins,
404,vanessa_rendon,2023-04-14,1.7.12.21,41,1,1,5,1,1,3,3,1,1,0,0,1,0,1,1,1,1,4,1,2023-04-26 10:54:00,0, 25 mins,
405,vanessa_rendon,2023-04-14,1.7.24.233,74,1,1,2,1,2,3,1,1,1,0,0,1,0,0,0,0,0,1,0,2023-04-26 11:21:00,0, 21 mins,
406,vanessa_rendon,2023-04-14,1.7.24.211,74,1,1,2,1,1,1,1,1,1,0,0,1,0,0,1,1,0,3,0,2023-04-26 11:48:00,0, 19 mins,
407,claudia_gonzales,2023-04-14,1.11.9.1262,50,2,2,5,1,3,1,1,1,1,0,0,1,0,1,99,1,1,2,0,2023-04-26 08:12:00,0, 45 mins,
408,claudia_gonzales,2023-04-14,1.11.9.1194,34,2,3,5,1,2,1,2,1,1,0,0,1,0,1,99,1,1,1,0,2023-04-26 09:26:00,0, 24 mins,
409,claudia_gonzales,2023-04-14,1.11.9.1401,54,1,1,3,1,1,3,1,1,1,0,0,1,0,99,1,1,1,2,1,2023-04-26 11:36:00,0, 28 mins,
410,rafhaela_manzaneda,2023-04-14,1.11.9.1264,22,1,3,3,1,2,1,1,1,0,99,0,1,0,99,1,1,1,4,0,2023-04-26 08:49:00,0, 31 mins,
411,rafhaela_manzaneda,2023-04-14,1.11.9.1149,76,1,1,3,2,3,3,2,1,99,99,0,1,0,99,1,1,1,1,0,2023-04-26 10:04:00,0, 36 mins,
412,rafhaela_manzaneda,2023-04-14,1.11.9.927,43,2,2,3,1,2,3,3,1,1,0,0,1,0,1,1,1,1,2,1,2023-04-26 10:47:00,0, 29 mins,
413,roger_quispe,2023-04-14,1.1.4.21,57,1,1,6,1,2,3,2,1,1,0,0,1,0,0,1,1,1,2,0,2023-04-26 07:45:00,0, 10 mins,
414,roger_quispe,2023-04-14,1.1.4.359,60,2,2,5,1,3,3,1,1,1,0,0,1,0,0,1,1,1,1,1,2023-04-26 08:23:00,0, 10 mins,
415,roger_quispe,2023-04-14,1.1.4.161,52,2,3,5,1,2,3,3,1,1,0,0,1,0,0,1,1,1,2,0,2023-04-26 09:24:00,0, 12 mins,
416,roger_quispe,2023-04-14,1.1.1.1391,40,1,1,3,2,1,3,1,1,1,0,0,1,0,0,1,1,1,2,0,2023-04-26 10:06:00,0, 12 mins,
417,jacqueline_cardenas,2023-04-14,1.1.4.378,68,2,3,5,1,3,1,2,1,99,0,0,1,0,0,1,1,1,2,0,2023-04-26 08:01:00,0,  5 mins,
418,jacqueline_cardenas,2023-04-14,1.1.4.530,63,2,2,4,1,2,3,2,2,1,0,0,1,0,0,1,1,1,1,0,2023-04-26 08:35:00,0,  6 mins,
419,jacqueline_cardenas,2023-04-14,1.1.1.175,48,1,2,3,2,1,1,3,1,1,0,0,1,0,0,1,0,1,2,0,2023-04-26 11:02:00,0,  5 mins,
420,jacqueline_cardenas,2023-04-14,1.1.1.223,25,2,3,5,1,1,3,3,1,1,0,0,1,0,0,1,1,1,3,0,2023-04-26 11:17:00,0,  3 mins,
421,jacqueline_cardenas,2023-04-14,1.1.1.1119,68,1,1,3,1,3,3,1,1,1,0,0,1,0,0,1,1,1,1,0,2023-04-26 11:32:00,0,  5 mins,
422,lina_mollesaca,2023-04-14,1.13.56.808,30,2,2,5,1,1,3,2,1,1,0,0,1,0,0,1,1,1,2,0,2023-04-26 07:48:00,0,  6 mins,
423,lina_mollesaca,2023-04-14,1.13.56.735,39,1,1,5,3,3,3,2,1,1,0,0,1,0,0,1,1,0,2,1,2023-04-26 08:41:00,0,  5 mins,
424,lina_mollesaca,2023-04-14,1.13 56.679,76,1,1,3,3,3,3,2,1,1,0,0,1,0,0,1,1,1,1,1,2023-04-26 09:17:00,0,  4 mins,
425,lina_mollesaca,2023-04-14,1.13.56.660,81,1,1,1,1,2,3,2,1,1,0,0,1,0,0,1,1,0,1,0,2023-04-26 10:25:00,0,  4 mins,
426,lina_mollesaca,2023-04-14,1.13.56.538,49,2,2,4,1,1,3,2,1,1,0,0,1,0,0,1,1,0,2,0,2023-04-26 11:06:00,0,  3 mins,
427,lina_mollesaca,2023-04-14,1.13.56.492,63,1,1,2,2,3,3,3,1,1,0,0,1,0,0,1,1,1,1,0,2023-04-26 12:40:00,0,  7 mins,
428,lina_mollesaca,2023-04-14,1.13.56.481,45,1,1,5,2,3,3,2,1,1,0,0,1,0,0,1,1,0,1,1,2023-04-26 13:18:00,0,  5 mins,
429,maria_palaco,2023-04-14,1.13.38.24,25,2,2,4,2,3,3,1,1,1,0,0,1,0,0,1,1,1,2,0,2023-04-26 09:01:00,0, 19 mins,
430,maria_palaco,2023-04-14,1.13.40.185,66,2,2,3,1,3,3,2,1,1,0,0,1,0,0,1,1,1,3,0,2023-04-26 13:39:00,0, 39 mins,
431,arlet_reyes,2023-04-14,1.10.30.185A,31,1,2,3,1,3,1,2,1,1,0,0,1,99,0,1,1,1,3,0,2023-04-26 08:06:00,0,  4 mins,
432,arlet_reyes,2023-04-14,1.10.35.34,40,1,1,2,1,3,1,1,1,1,99,0,1,0,0,1,1,0,1,0,2023-04-26 09:55:00,0, 36 mins,
433,arlet_reyes,2023-04-14,1.10.31.31,36,2,2,3,1,99,99,2,1,1,0,0,1,99,0,1,1,1,3,0,2023-04-26 11:00:00,0,  4 mins,
434,arlet_reyes,2023-04-14,1.10.26.5,30,2,2,4,1,3,3,2,1,1,99,1,1,99,0,1,1,1,2,0,2023-04-26 13:35:00,0,  6 mins,
435,marjorie_llerena,2023-04-14,1.10.24.5,37,1,2,2,2,2,2,2,1,99,0,0,1,0,0,1,1,1,2,0,2023-04-26 08:25:00,0, 37 mins,
436,marjorie_llerena,2023-04-14,1.10.36.359,45,2,2,3,2,2,2,2,1,1,0,0,1,0,0,1,1,1,2,0,2023-04-26 08:41:00,0, 16 mins,
437,marjorie_llerena,2023-04-14,1.10.35.82,19,2,4,4,1,1,3,2,1,1,0,0,1,0,0,1,1,1,3,0,2023-04-26 08:57:00,0, 16 mins,
438,marjorie_llerena,2023-04-14,1.10.36.126,56,1,1,3,2,1,3,2,1,1,0,0,1,0,0,1,1,1,2,0,2023-04-26 09:45:00,0, 27 mins,
439,marjorie_llerena,2023-04-14,1.10.36.30A,18,1,4,3,1,2,3,2,1,1,0,0,1,0,0,1,1,0,1,0,2023-04-26 12:52:00,0,138 mins,
440,bryan_florez,2023-04-14,1.10.38.569,62,2,2,5,2,1,3,1,2,1,0,0,2,0,0,1,1,1,3,1,2023-04-26 08:46:00,0, 15 mins,
441,bryan_florez,2023-04-14,1.10.38.649,42,2,2,3,5,2,3,3,3,1,0,0,1,0,0,0,0,1,1,0,2023-04-26 08:52:00,0,  6 mins,
442,bryan_florez,2023-04-14,1.10.38.577,65,2,5,5,1,1,3,1,1,1,0,0,1,1,0,1,1,0,2,0,2023-04-26 09:12:00,0, 10 mins,
443,bryan_florez,2023-04-14,1.10.38.1221,72,1,1,4,3,2,3,2,2,1,0,0,1,0,0,1,1,1,2,0,2023-04-26 11:28:00,0, 12 mins,
444,manuel_ysidro,2023-04-14,1.10.38.662,36,2,2,5,3,2,3,3,1,1,0,0,1,0,0,0,1,1,2,99,2023-04-26 09:57:00,0,  9 mins,
445,manuel_ysidro,2023-04-14,1.10.38.607,33,1,2,5,3,2,3,3,1,1,0,0,1,0,0,1,1,1,4,0,2023-04-26 10:12:00,0,  6 mins,
446,manuel_ysidro,2023-04-14,1.10.38.1214,42,2,2,4,2,99,3,4,2,1,0,0,1,0,0,1,1,1,2,0,2023-04-26 11:03:00,0,  8 mins,
447,manuel_ysidro,2023-04-14,1.10.38.1247,56,1,1,3,2,4,3,3,1,1,0,0,1,0,0,1,1,1,1,0,2023-04-26 12:05:00,0, 14 mins,
448,corale,2023-04-17,1.13.78.371,56,1,1,4,1,2,3,1,1,1,0,0,1,0,0,1,1,1,3,0,2023-04-26 08:07:00,0, 48 mins,
449,corale,2023-04-17,1.13.78.353,40,2,2,4,1,3,2,1,1,1,99,0,1,0,0,0,0,1,2,0,2023-04-26 08:58:00,0, 35 mins,
450,corale,2023-04-17,1.13.78.341,28,1,2,4,2,2,3,1,1,1,0,0,1,0,0,1,1,1,2,0,2023-04-26 09:49:00,0, 37 mins,
451,corale,2023-04-17,1.13.78.364,64,1,1,3,1,2,3,2,1,99,0,0,1,0,1,1,1,1,2,0,2023-04-26 10:47:00,0, 41 mins,
452,corale,2023-04-17,1.13.78.183A,77,1,1,3,1,2,3,3,1,1,0,0,1,0,0,1,1,1,2,0,2023-04-26 11:37:00,0, 40 mins,
453,corale,2023-04-17,1.13.78.304,48,1,1,3,1,2,3,2,1,1,0,0,1,0,0,1,1,1,2,0,2023-04-26 12:48:00,0, 42 mins,
454,corale,2023-04-17,1.13.78.311,52,1,3,3,2,1,3,3,1,1,0,0,1,0,0,0,1,1,2,1,2023-04-26 13:23:00,0, 22 mins,
455,corale,2023-04-17,1.13.78.11,45,2,2,4,1,2,3,2,1,1,0,0,1,1,0,1,1,1,2,0,2023-04-26 13:52:00,0, 17 mins,
456,vanessa_rendon,2023-04-17,1.13.76.652,63,1,2,2,3,1,3,3,1,1,0,0,1,0,0,0,1,1,1,0,2023-04-26 12:15:00,0, 11 mins,
457,vanessa_rendon,2023-04-17,1.13.76.654,65,1,1,2,1,3,3,2,2,1,0,0,1,99,0,1,1,1,1,0,2023-04-26 12:32:00,0,  1 mins,no quiso firmar nada
458,vanessa_rendon,2023-04-17,1.13.76.721,45,1,2,4,1,99,99,3,1,1,0,0,1,0,0,1,1,0,2,0,2023-04-26 13:18:00,0, 26 mins,
459,bryan_florez,2023-04-17,1.10.38.1537,27,1,2,3,1,3,1,3,1,0,0,0,1,0,0,0,0,1,4,0,2023-04-26 12:15:00,0,  8 mins,
460,bryan_florez,2023-04-17,1.10.38.1454A,25,2,2,4,2,2,3,2,2,0,0,1,1,0,0,1,1,1,4,0,2023-04-26 12:48:00,0,  7 mins,
461,bryan_florez,2023-04-17,1.10.38.1018,65,2,2,5,1,3,3,2,1,1,0,0,1,0,0,0,1,1,1,0,2023-04-26 13:23:00,0,  7 mins,
462,bryan_florez,2023-04-17,1.10.38.1045,47,1,3,5,4,2,3,3,1,1,0,0,1,0,0,1,1,1,2,0,2023-04-26 13:36:00,0,  7 mins,
463,maria_palaco,2023-04-17,1.13.27.1,31,2,2,99,2,99,99,1,1,1,0,0,1,0,0,1,1,1,2,0,2023-04-26 11:08:00,0, 17 mins,
464,maria_palaco,2023-04-17,1.13.32.124,30,2,2,5,2,3,1,2,1,0,0,0,1,0,0,0,1,1,4,0,2023-04-26 12:33:00,0,  5 mins,
465,junior_vilca,2023-04-17,1.13.25.11,64,1,1,3,2,2,3,2,1,1,0,0,1,0,0,0,0,1,1,0,2023-04-26 08:13:00,0,  9 mins,
466,junior_vilca,2023-04-17,1.13.25.34,56,2,2,3,1,99,99,1,1,99,0,0,1,0,0,99,99,1,1,0,2023-04-26 08:37:00,0,  6 mins,
467,junior_vilca,2023-04-17,1.13.33.18,38,2,2,3,2,1,2,2,1,99,0,1,1,0,0,1,1,1,3,0,2023-04-26 09:04:00,0,  8 mins,
