id,cod_entrevist,fecha,id_casa,edad,sexo,niv_eco,estudios,chiri_mod,chiri_cabz,chiri_cuerp,chiri_lug_mod,chiri_sign_mod,chiri_enfer,chiri_encontro,chiri_last_year,chiri_ahora_report_mod,agente,inspecc_ult_year,inspec_gratis,fumiga_permi,bodega,app_use_mod,imag_volant,hora_fin,datos_perdidos,tiempo_encuesta,obs
468,junior_vilca,2023-04-17,1.13.33.55,36,2,2,99,1,99,99,1,1,99,0,0,1,0,0,1,1,1,4,0,2023-04-26 09:25:00,0,  3 mins,
469,junior_vilca,2023-04-17,1.13.27.58C,80,2,2,3,2,2,3,2,2,1,0,0,1,0,0,1,1,1,1,0,2023-04-26 10:23:00,0,  7 mins,
470,junior_vilca,2023-04-17,1.13.30.30,35,1,1,3,1,2,3,1,1,1,0,0,1,0,1,1,1,1,4,0,2023-04-26 11:40:00,0,  8 mins,
471,junior_vilca,2023-04-17,1.13.30.86,50,1,1,3,1,3,3,1,2,99,0,0,1,0,1,0,0,1,2,1,2023-04-26 12:00:00,0,  5 mins,
472,junior_vilca,2023-04-17,1.13.32.159,45,1,2,5,1,99,99,1,1,0,0,0,1,0,0,0,1,1,4,1,2023-04-26 12:22:00,0,  5 mins,
473,zenaida_carhua,2023-04-17,1.13.105.156,61,1,2,2,1,2,2,2,1,1,0,0,1,0,1,1,1,1,1,0,2023-04-26 11:11:00,0, 10 mins,
474,zenaida_carhua,2023-04-17,1.13.105.324,60,1,3,5,1,99,3,2,1,1,0,0,1,0,0,1,1,0,2,0,2023-04-26 12:08:00,0, 13 mins,
475,zenaida_carhua,2023-04-17,1.13.105.285,49,1,1,2,1,1,3,2,1,1,0,0,1,0,0,1,1,1,2,0,2023-04-26 12:24:00,0, 12 mins,
476,zenaida_carhua,2023-04-17,1.13.105.270,30,1,2,4,1,1,2,3,1,1,0,0,1,0,1,1,1,1,3,0,2023-04-26 13:08:00,0, 13 mins,
477,zenaida_carhua,2023-04-17,1.13.105.262,35,1,1,3,1,2,3,2,1,1,0,0,1,0,1,1,1,1,2,0,2023-04-26 13:24:00,0, 11 mins,
478,marjorie_llerena,2023-04-17,1.10.28.94,45,2,2,3,3,1,2,3,1,99,0,0,1,0,0,1,1,1,2,0,2023-04-26 08:46:00,0, 65 mins,
479,marjorie_llerena,2023-04-17,1.10.28.36,50,1,1,2,2,99,99,4,1,1,0,0,1,0,0,0,0,1,1,0,2023-04-26 09:52:00,0, 58 mins,
480,marjorie_llerena,2023-04-17,1.10.28.21,27,1,2,4,2,99,99,4,1,1,0,0,1,0,0,0,0,1,2,0,2023-04-26 11:31:00,0, 99 mins,
481,jacqueline_cardenas,2023-04-17,1.1.1.983,25,1,4,5,1,2,1,2,1,1,0,0,1,0,0,1,1,1,3,0,2023-04-26 10:09:00,0,  6 mins,
482,jacqueline_cardenas,2023-04-17,1.1.1.811,47,2,3,3,2,1,3,1,1,0,0,0,1,0,0,1,1,1,2,1,2023-04-26 10:28:00,0,  7 mins,
483,jacqueline_cardenas,2023-04-17,1.1.10.454,49,2,2,3,2,4,3,2,1,1,0,0,1,0,1,1,1,1,2,1,2023-04-26 12:13:00,0, 10 mins,
484,jacqueline_cardenas,2023-04-17,1.1.10.440,33,1,3,5,3,1,3,3,1,1,0,0,1,0,0,1,1,1,2,1,2023-04-26 12:25:00,0, 10 mins,
485,jacqueline_cardenas,2023-04-17,1.1.10.415,66,1,1,3,1,1,1,2,1,1,0,0,1,0,0,1,1,1,2,0,2023-04-26 12:39:00,0, 11 mins,
486,jacqueline_cardenas,2023-04-17,1.1.28.730,49,1,1,5,1,4,1,1,1,1,0,0,1,0,0,1,1,1,1,0,2023-04-26 13:29:00,0, 11 mins,
487,jacqueline_cardenas,2023-04-17,1.1.3.447,26,1,1,5,1,2,3,2,1,99,0,0,1,0,0,1,1,1,2,0,2023-04-26 13:53:00,0,  6 mins,
488,jacqueline_cardenas,2023-04-17,1.1.2.173,36,2,3,4,1,1,3,1,1,1,0,0,1,0,0,1,1,1,2,0,2023-04-26 15:37:00,0,  4 mins,
489,junior_vilca,2023-04-18,1.13.24.246,46,2,2,3,2,2,2,2,2,0,0,0,1,0,0,1,1,1,3,0,2023-04-26 08:05:00,0, 12 mins,
490,junior_vilca,2023-04-18,1.13.24.73,36,1,3,3,3,2,3,2,1,1,0,0,1,0,0,0,0,1,3,0,2023-04-26 08:11:00,0,  6 mins,
491,junior_vilca,2023-04-18,1.13.32.125,25,2,2,4,2,2,2,3,2,0,0,0,1,0,0,1,1,1,4,0,2023-04-26 08:44:00,0, 14 mins,
492,junior_vilca,2023-04-18,1.13.32.134,29,2,2,4,1,2,2,2,2,1,0,0,1,0,0,0,1,1,3,0,2023-04-26 08:58:00,0,  6 mins,
493,junior_vilca,2023-04-18,1.13.34.54,32,1,1,3,2,2,3,2,1,99,0,0,1,0,0,1,1,1,1,1,2023-04-26 10:19:00,0, 11 mins,
494,junior_vilca,2023-04-18,1.13.34.8,38,1,1,3,2,1,3,3,2,1,0,1,2,0,0,1,1,1,1,0,2023-04-26 11:04:00,0,  9 mins,
495,bryan_florez,2023-04-18,1.10.38.1381,49,2,2,3,2,1,3,2,1,1,0,0,1,0,0,1,1,1,4,1,2023-04-26 08:03:00,0,  9 mins,
496,bryan_florez,2023-04-18,1.10.38.877,57,2,5,4,2,2,3,2,1,1,0,0,1,0,0,1,1,1,2,0,2023-04-26 11:25:00,0, 21 mins,
497,bryan_florez,2023-04-18,1.10.38.1371,23,1,1,3,2,2,2,3,1,1,0,1,1,0,0,1,1,1,2,1,2023-04-26 12:21:00,0, 12 mins,
498,bryan_florez,2023-04-18,1.10.38.1339,26,2,2,5,1,1,3,2,1,1,0,0,1,0,0,1,1,1,4,0,2023-04-26 12:46:00,0,  5 mins,
499,vanessa_rendon,2023-04-18,1.13.76.318,60,1,1,3,1,3,3,2,2,1,0,0,1,0,0,1,1,1,1,0,2023-04-26 07:35:00,0, 20 mins,
500,vanessa_rendon,2023-04-18,1.13.76.43,69,2,5,5,1,3,3,3,1,1,0,0,1,0,0,1,1,1,1,0,2023-04-26 08:55:00,0, 26 mins,
501,vanessa_rendon,2023-04-18,1.13.75.404,71,2,5,5,3,1,3,2,2,1,0,0,1,0,1,1,1,1,2,0,2023-04-26 09:39:00,0,  9 mins,
502,vanessa_rendon,2023-04-18,1.13.72.124,52,1,2,5,2,2,3,1,1,1,0,0,1,0,0,1,1,1,3,0,2023-04-26 10:17:00,0,  8 mins,
503,vanessa_rendon,2023-04-18,1.13.75.366,52,1,1,5,1,99,99,2,1,99,0,0,1,0,1,1,1,1,1,0,2023-04-26 10:44:00,0,  9 mins,
504,vanessa_rendon,2023-04-18,1.13.74.5,20,2,4,3,1,2,3,2,1,1,0,0,1,0,1,1,1,1,2,1,2023-04-26 11:34:00,0, 18 mins,No se acuerda donde vió  el afiche
505,vanessa_rendon,2023-04-18,1.13.75.119,20,1,4,3,1,2,3,2,1,1,0,0,1,0,0,1,1,1,4,99,2023-04-26 12:44:00,0, 24 mins,
506,vanessa_rendon,2023-04-18,1.13.75.108,33,1,3,5,1,2,3,2,1,1,0,0,1,0,0,1,1,1,3,0,2023-04-26 13:38:00,0, 19 mins,
507,arlet_reyes,2023-04-18,1.13.104.822,23,2,2,4,1,3,2,2,1,1,99,0,1,0,0,1,1,1,4,0,2023-04-26 10:16:00,0,  5 mins,
508,arlet_reyes,2023-04-18,1.13.104.870,63,1,1,3,1,1,1,3,2,1,0,1,1,0,0,1,1,1,1,1,2023-04-26 10:35:00,0,  6 mins,
509,arlet_reyes,2023-04-18,1.13.104.475,40,1,3,5,3,1,1,3,1,0,0,1,1,0,0,1,1,1,2,0,2023-04-26 11:44:00,0, 33 mins,
510,arlet_reyes,2023-04-18,1.13.104.458,37,2,2,3,2,2,3,1,1,1,0,0,1,0,0,1,1,1,2,1,2023-04-26 12:09:00,0,  6 mins,
512,jacqueline_cardenas,2023-04-18,1.1.1.420,34,2,2,5,2,3,3,3,1,1,0,0,1,0,0,1,1,1,2,0,2023-04-26 07:49:00,0,  4 mins,
513,jacqueline_cardenas,2023-04-18,1.8.38.9,65,1,2,2,2,1,3,2,1,1,0,0,1,0,0,1,1,0,1,0,2023-04-26 14:20:00,0,  6 mins,
514,jacqueline_cardenas,2023-04-18,1.8.38.46,20,1,4,4,1,2,3,2,2,0,0,0,1,0,0,1,1,1,2,1,2023-04-26 14:47:00,0,  7 mins,
515,jacqueline_cardenas,2023-04-18,1.1.1.609,38,1,2,3,1,3,2,2,2,1,0,0,1,0,0,1,1,1,1,0,2023-04-26 08:20:00,0,  5 mins,
516,jacqueline_cardenas,2023-04-18,1.8.32.225,24,2,4,5,2,1,2,2,2,1,0,0,1,0,0,1,1,1,3,1,2023-04-26 10:57:00,0,  6 mins,
517,jacqueline_cardenas,2023-04-18,1.8.32.130,60,1,1,4,1,3,3,2,1,1,0,0,1,0,0,0,0,1,1,0,2023-04-26 11:22:00,0,  9 mins,
518,jacqueline_cardenas,2023-04-18,1.8.32.102,64,1,1,3,2,3,2,1,1,1,0,0,1,0,0,0,1,1,2,0,2023-04-26 11:54:00,0,  5 mins,
519,jacqueline_cardenas,2023-04-18,1.8.32.7,78,2,99,99,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0,2023-04-26 12:16:00,0,  4 mins,
520,jacqueline_cardenas,2023-04-18,1.8.26.1,40,1,1,4,3,2,3,4,1,1,0,0,1,0,0,1,1,1,2,1,2023-04-26 12:27:00,0,  4 mins,
521,jacqueline_cardenas,2023-04-18,1.8.26.17,69,1,1,3,2,2,3,1,1,1,0,0,1,0,0,0,0,1,1,0,2023-04-26 12:46:00,0,  7 mins,
522,jacqueline_cardenas,2023-04-18,1.8.26.40,66,1,1,4,1,2,2,1,1,0,0,0,1,0,0,1,1,1,1,0,2023-04-26 13:04:00,0,  9 mins,
523,junior_vilca,2023-04-19,1.13.56.276,68,2,1,3,2,1,3,2,1,1,0,0,1,0,1,1,1,1,1,1,2023-04-26 08:05:00,0,  8 mins,
524,junior_vilca,2023-04-19,1.13.56.267A,45,2,2,3,1,3,1,1,1,99,0,0,1,0,0,1,1,1,3,0,2023-04-26 08:21:00,0,  8 mins,
525,junior_vilca,2023-04-19,1.13.56.287,34,1,1,4,3,1,1,2,2,1,0,0,1,0,0,1,1,1,2,0,2023-04-26 08:45:00,0, 10 mins,
526,junior_vilca,2023-04-19,1.13.56.229,39,1,1,3,2,1,3,2,1,1,0,0,1,0,0,1,1,1,2,0,2023-04-26 09:19:00,0, 13 mins,
527,junior_vilca,2023-04-19,1.13.56.217,38,2,2,3,1,1,2,2,2,1,0,0,1,0,1,1,1,1,3,1,2023-04-26 09:30:00,0,  8 mins,
528,junior_vilca,2023-04-19,1.13.56.111,40,2,2,4,4,1,3,3,2,1,0,0,1,0,0,1,1,1,2,0,2023-04-26 10:57:00,0, 52 mins,
529,junior_vilca,2023-04-19,1.13.56.82,56,1,1,3,4,1,3,2,2,1,0,0,1,0,0,0,0,1,1,0,2023-04-26 11:22:00,0, 17 mins,
530,junior_vilca,2023-04-19,1.13.56.163,27,2,2,3,3,1,3,3,2,1,0,0,1,0,0,0,0,1,3,0,2023-04-26 12:20:00,0,  8 mins,
531,junior_vilca,2023-04-19,1.13.56.149,38,2,2,3,1,1,3,2,2,1,0,0,1,0,0,0,1,1,3,0,2023-04-26 12:33:00,0, 11 mins,
532,arlet_reyes,2023-04-19,1.13.105.194,50,2,2,5,2,99,99,2,1,0,0,0,1,0,0,1,1,1,1,0,2023-04-26 08:17:00,0, 60 mins,
533,arlet_reyes,2023-04-19,1.13.104.511,55,1,1,2,1,3,3,2,1,1,0,0,1,0,0,1,1,1,1,0,2023-04-26 09:40:00,0, 77 mins,
534,arlet_reyes,2023-04-19,1.13.105.423,51,2,2,3,1,99,99,2,1,1,99,0,1,99,0,1,1,0,1,0,2023-04-26 10:08:00,0,  5 mins,
535,arlet_reyes,2023-04-19,1.13.104.939,20,1,4,5,1,1,2,2,1,0,0,0,1,0,0,0,1,1,4,0,2023-04-26 10:27:00,0, 11 mins,
536,arlet_reyes,2023-04-19,1.13.105.388,60,1,2,3,1,2,2,3,1,1,99,0,1,0,0,1,1,1,1,0,2023-04-26 11:24:00,0, 34 mins,
537,arlet_reyes,2023-04-19,1.13.105.417,24,2,3,3,1,1,2,2,1,1,0,0,1,0,0,1,1,1,2,0,2023-04-26 11:59:00,0, 14 mins,
538,arlet_reyes,2023-04-19,1.13.105.502,64,2,2,3,2,1,3,2,1,1,99,0,1,0,0,1,1,1,1,0,2023-04-26 13:03:00,0, 11 mins,
539,bryan_florez,2023-04-19,1.10.38.424,64,2,2,5,3,2,2,2,2,1,0,0,1,0,0,1,1,1,4,0,2023-04-26 07:27:00,0,  4 mins,
540,bryan_florez,2023-04-19,1.10.38.783,34,2,3,5,4,1,3,3,1,1,0,0,1,0,0,1,1,1,2,0,2023-04-26 08:56:00,0,  5 mins,
541,bryan_florez,2023-04-19,1.10.38.1619,64,2,2,2,1,3,2,2,1,1,0,0,1,0,0,0,1,1,1,0,2023-04-26 10:10:00,0,  5 mins,
542,bryan_florez,2023-04-19,1.10.38.1678,52,2,2,5,2,2,3,2,1,1,0,0,1,0,0,1,1,1,2,0,2023-04-26 10:25:00,0,  8 mins,
543,bryan_florez,2023-04-19,1.10.38.1468,20,1,4,5,1,99,99,1,1,0,0,0,1,0,0,1,1,1,4,0,2023-04-26 11:45:00,0,  7 mins,
544,bryan_florez,2023-04-19,1.10.38.1443,26,1,3,4,4,2,3,2,1,1,0,0,1,0,0,1,1,1,4,0,2023-04-26 11:55:00,0,  3 mins,
545,bryan_florez,2023-04-19,1.10.38.457,51,2,2,5,1,1,3,1,1,1,0,0,1,0,0,1,1,1,1,1,2023-04-26 13:34:00,0,  5 mins,
546,vanessa_rendon,2023-04-19,1.13.76.241,59,1,1,5,1,2,3,2,1,1,0,0,1,0,0,1,1,1,2,0,2023-04-26 07:25:00,0, 12 mins,
548,vanessa_rendon,2023-04-19,1.13.74.37,70,2,5,3,1,3,1,2,1,1,0,0,1,0,0,1,1,1,2,0,2023-04-26 08:40:00,0, 14 mins,
549,vanessa_rendon,2023-04-19,1.13.70.6,59,2,3,5,2,4,3,2,1,0,0,0,1,0,0,1,1,1,2,1,2023-04-26 09:20:00,0, 15 mins,
550,vanessa_rendon,2023-04-19,1.13.75.31,81,2,5,2,2,4,4,1,1,1,0,0,1,0,0,0,0,1,1,1,2023-04-26 10:07:00,0, 22 mins,La hija firmó el concentimiento
551,vanessa_rendon,2023-04-19,1.13.75.50,19,1,4,3,1,99,99,1,1,0,0,0,1,0,0,1,1,1,4,0,2023-04-26 10:54:00,0, 18 mins,
552,vanessa_rendon,2023-04-19,1.13.80.10,63,1,2,3,2,2,3,2,1,1,99,0,1,0,0,0,1,1,1,0,2023-04-26 12:04:00,0, 41 mins,
553,vanessa_rendon,2023-04-19,1.13.80.208,64,1,2,3,2,2,3,2,2,1,0,0,1,0,0,0,1,1,2,1,2023-04-26 12:57:00,0, 23 mins,No quiso firmar nada por ser inquilina
554,vanessa_rendon,2023-04-19,1.13.79.24,56,2,3,5,2,3,3,2,1,1,0,0,1,0,0,1,1,1,4,0,2023-04-26 13:57:00,0, 18 mins,
555,jacqueline_cardenas,2023-04-19,1.8.25.10,34,2,2,5,1,99,99,1,1,99,0,0,1,0,0,1,1,1,4,0,2023-04-26 07:55:00,0,  7 mins,
556,jacqueline_cardenas,2023-04-19,1.8.13.352,58,1,5,4,1,2,3,1,1,99,1,0,1,0,0,0,1,1,1,0,2023-04-26 12:21:00,0,  4 mins,
557,jacqueline_cardenas,2023-04-19,1.8.38.71,39,1,2,5,1,1,3,2,1,1,0,0,1,0,0,1,1,1,2,0,2023-04-26 13:05:00,0,  4 mins,
558,jacqueline_cardenas,2023-04-19,1.8.38.138,70,2,5,5,1,2,1,1,1,1,0,0,1,0,0,1,1,1,1,0,2023-04-26 13:32:00,0,  5 mins,
559,jacqueline_cardenas,2023-04-19,1.8.38.128,46,1,2,4,1,1,3,2,1,0,0,0,1,0,0,1,1,1,2,0,2023-04-26 13:50:00,0,  6 mins,
560,jacqueline_cardenas,2023-04-19,1.8.25.36,33,2,2,4,4,3,3,2,1,1,0,0,1,0,0,1,1,1,2,0,2023-04-26 08:17:00,0,  8 mins,
561,jacqueline_cardenas,2023-04-19,1.8.25.48,50,1,1,5,2,3,3,3,1,1,0,0,1,0,0,1,1,1,2,0,2023-04-26 08:35:00,0,  5 mins,
562,jacqueline_cardenas,2023-04-19,1.8.31.4,35,2,2,4,2,3,3,2,1,1,0,0,1,0,0,1,1,1,3,0,2023-04-26 08:58:00,0,  5 mins,
563,jacqueline_cardenas,2023-04-19,1.8.32.282,27,1,2,4,1,1,3,2,1,1,0,0,1,0,0,1,1,1,4,1,2023-04-26 09:56:00,0,  4 mins,
564,jacqueline_cardenas,2023-04-19,1.8.32.143,23,2,3,3,1,1,3,1,1,1,0,0,1,0,0,1,1,1,1,1,2023-04-26 10:51:00,0,  4 mins,
565,jacqueline_cardenas,2023-04-19,1.8.32.109,65,1,1,3,2,1,3,2,1,1,0,0,1,0,0,1,0,1,1,1,2023-04-26 11:06:00,0,  5 mins,
566,jacqueline_cardenas,2023-04-19,1.8.13.314,48,1,2,4,2,3,3,2,1,1,0,0,1,0,0,1,1,1,2,0,2023-04-26 11:42:00,0,  4 mins,
567,jacqueline_cardenas,2023-04-19,1.8.13.326,67,2,3,3,1,2,3,2,1,1,0,0,1,0,0,0,1,1,1,0,2023-04-26 12:10:00,0,  3 mins,
568,vanessa_rendon,2023-04-20,1.13.76.555,60,2,3,5,4,1,3,4,1,1,0,0,1,0,0,1,1,1,2,1,2023-04-26 07:46:00,0, 38 mins,es el mercado de Manual Prado
569,vanessa_rendon,2023-04-20,1.13.76.554,58,1,2,5,2,2,3,1,1,1,0,0,1,0,1,0,1,1,2,0,2023-04-26 08:19:00,0, 14 mins,
570,vanessa_rendon,2023-04-20,1.13.77.12,34,2,3,5,1,2,3,3,2,0,0,0,1,0,0,1,1,1,4,0,2023-04-26 08:41:00,0,  7 mins,
571,vanessa_rendon,2023-04-20,1.13.76.525,50,1,2,5,1,2,3,1,1,1,0,0,1,0,0,1,1,1,2,0,2023-04-26 09:09:00,0,  9 mins,
572,vanessa_rendon,2023-04-20,1.13.76.502,64,2,2,5,1,99,99,1,1,1,0,0,1,1,0,1,1,1,1,0,2023-04-26 09:26:00,0, 11 mins,solo va al mercado diariamente
573,vanessa_rendon,2023-04-20,1.13.75.146,53,1,2,3,2,3,1,4,2,1,0,0,1,0,0,1,1,1,4,1,2023-04-26 10:43:00,0,  9 mins,Es tienda
574,vanessa_rendon,2023-04-20,1.13.75.102,32,1,2,5,2,2,3,2,1,1,0,0,1,0,0,1,1,1,2,0,2023-04-26 11:07:00,0, 10 mins,
575,vanessa_rendon,2023-04-20,1.13.75.30,73,2,2,5,1,3,3,3,2,1,0,0,1,0,0,1,1,1,2,0,2023-04-26 11:28:00,0, 13 mins,
576,vanessa_rendon,2023-04-20,1.13.75.5,40,1,2,5,2,1,3,3,2,1,0,0,2,0,0,1,1,1,4,1,2023-04-26 11:43:00,0,  5 mins,
577,junior_vilca,2023-04-20,1.13.57.178,30,2,3,5,3,1,3,2,1,1,0,1,1,0,0,1,1,1,4,0,2023-04-26 08:02:00,0,  8 mins,
578,junior_vilca,2023-04-20,1.13.80.93,46,2,2,4,3,3,2,2,1,0,0,0,1,0,0,1,1,1,3,0,2023-04-26 12:50:00,0, 12 mins,
579,junior_vilca,2023-04-20,1.13.80.113,30,1,3,5,1,3,1,2,1,1,0,0,1,0,0,1,1,1,4,0,2023-04-26 13:12:00,0, 12 mins,
580,junior_vilca,2023-04-20,1.13.80.77,57,1,1,3,1,2,3,2,1,0,0,0,1,0,0,0,0,1,1,0,2023-04-26 13:44:00,0, 15 mins,
581,junior_vilca,2023-04-20,1.13.57.119,51,1,2,3,1,1,3,1,1,1,0,0,1,0,0,1,1,1,3,0,2023-04-26 08:29:00,0, 15 mins,
582,junior_vilca,2023-04-20,1.13.57.106,58,2,2,3,2,1,2,2,2,1,0,0,1,0,0,1,1,1,2,0,2023-04-26 08:44:00,0,  6 mins,
583,junior_vilca,2023-04-20,1.13.57.95,43,1,1,4,1,1,3,3,1,0,0,0,1,0,1,1,1,1,3,1,2023-04-26 09:04:00,0, 11 mins,
584,junior_vilca,2023-04-20,1.13.57.82,35,2,2,5,3,1,3,3,1,1,0,0,1,0,0,1,1,1,1,1,2023-04-26 09:32:00,0, 23 mins,
585,junior_vilca,2023-04-20,1.13.57.34,34,2,2,4,3,3,3,3,2,1,0,0,1,0,0,1,1,1,3,0,2023-04-26 10:00:00,0,  7 mins,
586,junior_vilca,2023-04-20,1.13.57.3,28,1,1,3,3,3,3,2,1,1,0,0,1,0,0,1,1,1,3,0,2023-04-26 10:24:00,0, 10 mins,
587,junior_vilca,2023-04-20,1.13.60.45,41,1,3,5,1,1,3,3,1,1,0,1,1,0,0,0,1,1,2,0,2023-04-26 11:28:00,0, 16 mins,Entrevista fue a la directora de la institución
588,junior_vilca,2023-04-20,1.13.60.118,27,1,3,5,4,3,3,3,2,1,0,0,1,0,0,1,1,1,3,0,2023-04-26 11:48:00,0, 15 mins,
589,arlet_reyes,2023-04-20,1.13.105.393,43,1,1,3,1,1,3,2,1,1,0,0,1,0,0,1,1,1,2,0,2023-04-26 08:21:00,0, 59 mins,
590,arlet_reyes,2023-04-20,1.13.105.487,63,1,1,2,1,2,2,2,1,1,0,0,1,99,0,1,1,1,1,0,2023-04-26 08:47:00,0,  7 mins,
591,arlet_reyes,2023-04-20,1.13.105.512,46,1,2,5,3,2,3,2,1,1,0,0,1,0,0,1,1,1,2,1,2023-04-26 09:49:00,0, 45 mins,
592,arlet_reyes,2023-04-20,1.13.105.271,36,1,2,4,1,99,99,2,1,1,0,0,1,0,0,1,1,1,4,0,2023-04-26 10:15:00,0,  3 mins,
593,arlet_reyes,2023-04-20,1.13.104.672,36,1,1,4,2,99,3,3,1,0,0,0,1,99,0,1,1,1,3,1,2023-04-26 13:58:00,0,  4 mins,
594,bryan_florez,2023-04-20,1.10.38.1358,62,1,3,5,4,1,3,2,1,1,0,0,1,0,0,1,1,0,3,0,2023-04-26 07:21:00,0,  4 mins,
595,bryan_florez,2023-04-20,1.10.38.273,39,2,3,5,1,1,3,1,1,1,0,0,1,0,0,1,1,1,4,1,2023-04-26 07:52:00,0,  3 mins,
596,bryan_florez,2023-04-20,1.10.38.207,50,1,2,4,2,99,99,2,1,1,0,0,1,0,0,0,1,1,1,1,2023-04-26 08:08:00,0, 10 mins,
597,bryan_florez,2023-04-20,1.10.38.94,62,2,2,2,1,1,3,1,1,1,0,0,1,0,0,1,1,0,1,0,2023-04-26 08:23:00,0,  8 mins,
598,bryan_florez,2023-04-20,1.10.38.420,38,2,2,5,1,3,3,2,1,1,0,0,1,0,0,1,1,1,2,0,2023-04-26 08:42:00,0,  3 mins,
599,bryan_florez,2023-04-20,1.10.38.1030,35,1,2,5,3,3,1,2,2,1,0,0,1,0,0,1,1,1,4,0,2023-04-26 10:01:00,0,  3 mins,
600,jacqueline_cardenas,2023-04-20,1.8.32.84,45,2,3,5,1,2,3,1,1,1,0,0,1,0,0,1,1,1,2,0,2023-04-26 08:27:00,0,  4 mins,
601,jacqueline_cardenas,2023-04-20,1.8.13.221,70,2,5,5,1,3,3,2,1,1,0,0,1,0,0,1,1,0,2,0,2023-04-26 09:23:00,0,  4 mins,
602,jacqueline_cardenas,2023-04-20,1.8.13.208,77,1,1,4,1,2,3,1,1,1,0,0,1,0,0,1,1,0,1,0,2023-04-26 09:45:00,0,  5 mins,
603,jacqueline_cardenas,2023-04-20,1.8.33.94,79,1,5,5,2,99,99,2,1,1,0,0,1,0,0,1,1,1,1,0,2023-04-26 11:44:00,0, 79 mins,
604,jacqueline_cardenas,2023-04-20,1.8.33.109,33,1,3,5,2,3,3,2,2,1,0,0,1,0,0,1,1,1,3,0,2023-04-26 12:45:00,0,132 mins,
605,jacqueline_cardenas,2023-04-20,1.8.33.51,50,1,1,3,1,3,3,1,1,1,0,0,1,0,0,1,1,1,1,0,2023-04-26 13:04:00,0,  6 mins,
606,jacqueline_cardenas,2023-04-20,1.8.13.72,45,1,2,4,2,1,3,1,1,1,0,0,1,0,0,0,1,1,2,0,2023-04-26 13:32:00,0,  6 mins,
607,jacqueline_cardenas,2023-04-20,1.8.13.6,34,1,1,3,1,2,99,2,1,1,0,0,1,0,0,1,1,1,4,1,2023-04-26 14:18:00,0,  5 mins,
608,jacqueline_cardenas,2023-04-21,1.8.13.262,20,2,7,3,1,2,3,2,1,1,0,0,1,0,0,0,0,1,1,0,2023-04-26 09:56:00,0,  6 mins,
609,jacqueline_cardenas,2023-04-21,1.8.33.87,62,1,1,99,1,1,3,3,1,1,0,0,1,0,0,1,1,1,1,0,2023-04-26 10:10:00,0,  4 mins,
610,jacqueline_cardenas,2023-04-21,1.8.13.176,19,2,4,4,1,2,2,1,1,1,0,0,1,0,0,1,1,1,4,0,2023-04-26 10:32:00,0,  4 mins,
611,jacqueline_cardenas,2023-04-21,1.8.32.92,39,2,3,4,1,2,1,1,1,1,0,0,1,0,0,1,1,1,2,0,2023-04-26 11:25:00,0,  6 mins,
612,jacqueline_cardenas,2023-04-21,1.8.32.4,77,1,1,3,1,3,1,2,1,1,0,0,1,0,0,1,1,0,1,0,2023-04-26 11:36:00,0,  6 mins,
613,arlet_reyes,2023-04-21,1.13.105.424,21,2,4,5,1,99,99,2,2,1,99,0,1,0,0,1,1,1,4,0,2023-04-26 08:27:00,0,  4 mins,
614,arlet_reyes,2023-04-21,1.13.104.545,20,2,4,4,2,2,3,2,1,1,0,0,1,99,0,1,0,1,4,0,2023-04-26 09:01:00,0,  6 mins,
615,arlet_reyes,2023-04-21,1.13.104.832,40,1,1,4,2,1,2,3,1,1,0,0,1,0,0,1,1,0,2,1,2023-04-26 09:24:00,0,  3 mins,
616,bryan_florez,2023-04-21,1.13.104.248,29,2,2,4,2,2,3,3,2,1,0,0,1,0,0,1,0,1,2,0,2023-04-26 09:21:00,0,  4 mins,
617,bryan_florez,2023-04-21,1.13.104.405,27,2,2,4,4,1,2,2,2,1,0,0,1,0,0,1,1,1,2,0,2023-04-26 10:51:00,0,  4 mins,
618,bryan_florez,2023-04-21,1.13.104.384,27,2,3,5,3,1,3,3,2,1,0,0,1,0,0,1,1,1,4,0,2023-04-26 11:01:00,0,  3 mins,
619,bryan_florez,2023-04-21,1.13.104.361,65,1,1,2,4,1,3,2,2,1,0,0,1,0,0,1,1,1,1,0,2023-04-26 11:11:00,0,  5 mins,